PLAYER_ID,ATTACKING,TECHNICAL,TACTICAL,DEFENDING,CREATIVITY
159865,,,43,,
920803,,,54,,
797428,69,53,49,24,49
156027,63,51,47,29,41
269089,47,51,53,57,52
895228,61,65,41,36,50
965320,56,47,36,35,51
1066721,63,54,32,25,54
828610,58,58,45,38,63
341939,54,57,52,46,57
143061,38,48,54,65,40
874568,52,56,47,58,65
51723,35,45,62,69,39
817753,43,51,45,62,53
341887,34,48,56,67,45
913142,37,41,27,50,41
943254,,,54,,
16424,75,60,62,36,49
804770,64,45,46,27,45
848925,70,53,58,37,49
962034,57,53,42,37,55
874535,58,58,36,41,61
1084295,61,67,31,40,56
851070,73,75,50,27,79
922150,60,49,37,31,58
339141,55,55,41,42,63
285847,61,59,34,39,62
1133645,51,57,52,51,57
285915,50,44,36,41,49
221566,36,44,66,78,39
331405,34,40,65,79,37
139421,36,45,65,79,40
869277,41,46,61,73,46
107398,40,45,59,68,42
122092,44,54,48,66,50
897734,35,46,61,68,38
991427,43,46,48,64,52
106382,,,62,,
105961,69,51,48,32,46
795282,69,52,56,25,44
1109859,54,54,44,46,55
905257,63,62,47,41,62
1153541,53,55,32,34,52
358942,66,63,46,37,73
988775,48,51,54,56,50
1387298,51,58,34,36,51
359074,50,48,47,51,45
248125,33,42,68,81,37
841129,36,45,62,75,40
253415,46,53,63,73,56
1470450,37,43,35,52,41
979180,38,43,48,66,44
159905,,,62,,
843114,69,55,48,27,59
755408,76,59,57,33,57
991440,58,39,43,29,39
333421,68,64,57,36,69
932233,57,63,39,34,57
803028,63,58,43,38,62
790108,62,60,46,46,61
84835,48,59,60,60,52
838629,57,66,60,50,67
885612,57,60,50,41,63
845322,58,55,54,45,62
993466,45,48,49,56,41
865755,46,54,53,52,48
924889,36,46,60,76,40
929848,44,52,46,59,54
989236,36,44,62,70,44
993076,32,39,62,76,33
869894,41,43,51,62,47
52000,37,42,52,68,45
830240,,,56,,
47017,,,56,,
277365,73,57,55,34,47
843198,68,59,49,37,57
922896,69,52,48,28,51
134449,70,53,53,29,54
824456,56,45,49,35,44
1172773,53,54,51,47,60
845849,57,62,57,44,68
884868,61,60,49,48,61
250009,54,57,45,43,56
944068,42,50,47,48,49
789308,56,54,50,48,62
1187957,60,67,44,41,63
905247,56,49,49,42,60
832868,41,44,49,64,49
931705,38,53,61,70,45
314096,36,49,63,64,46
340537,43,52,74,74,53
924073,46,54,47,51,59
876190,,,63,,
818402,64,52,50,29,43
822606,67,56,60,40,49
155974,63,50,49,32,55
893089,60,49,40,27,49
123906,61,64,45,36,66
41560,65,62,48,35,66
231776,57,51,37,32,65
340897,63,64,45,39,65
1173373,65,68,59,48,65
837400,60,68,39,38,61
583332,50,56,59,61,57
960421,53,51,38,47,60
856129,42,49,48,62,47
221148,40,46,59,70,49
32946,35,45,57,69,39
363748,37,44,52,67,40
1002375,32,43,58,74,37
359070,44,53,56,70,51
885409,32,40,56,72,39
79822,,,66,,
846412,66,45,43,26,43
547508,60,44,40,24,44
885325,54,47,28,26,49
940989,59,60,36,31,66
156435,48,48,56,56,51
789987,57,55,30,32,62
1048302,49,36,27,30,55
842933,47,53,63,60,52
155952,35,46,57,62,43
846544,37,47,59,70,37
82405,48,66,41,48,60
780262,43,46,39,45,50
1097708,37,41,46,65,39
1390104,35,49,51,62,40
870370,37,45,45,58,40
115134,,,55,,
827788,,,49,,
156580,59,44,41,33,40
804348,65,49,45,23,43
796929,52,54,36,35,55
846773,52,57,39,42,53
291279,56,54,33,33,52
1046703,52,50,51,50,52
943061,59,59,33,31,67
305732,51,54,48,42,55
869905,47,48,49,53,49
243155,35,41,66,71,36
843154,49,54,55,62,60
122638,35,44,63,73,40
829733,37,47,65,74,39
932709,46,39,35,47,49
125787,,,56,,
221552,66,60,43,29,64
219558,63,57,44,36,50
335525,67,52,49,28,49
340143,63,52,46,37,66
859664,52,49,25,28,54
800239,61,65,39,27,67
1192342,48,49,41,38,50
988779,44,51,49,51,48
755394,46,52,45,45,48
1111635,50,54,49,55,47
156400,40,54,58,69,44
1066212,34,41,59,70,40
280737,41,42,39,50,46
255167,41,43,55,61,48
817756,35,43,58,65,39
844089,,,35,,
205790,75,57,57,41,54
815637,67,61,53,37,61
1087734,65,57,45,28,51
893426,63,48,48,30,50
929193,58,56,39,40,61
818816,63,63,36,33,69
942167,53,52,59,58,58
333427,48,59,53,51,53
973287,53,55,53,53,53
829624,63,63,41,33,66
1132973,60,52,40,36,57
923000,38,46,55,73,41
250351,36,50,68,72,47
770253,46,53,45,59,51
982552,41,56,59,69,45
805132,36,46,56,66,44
941181,44,50,51,58,52
1387301,41,47,42,57,44
114997,44,40,49,58,55
243509,,,58,,
340265,68,48,50,26,51
888937,52,40,51,26,45
805047,54,48,34,42,52
833352,62,59,39,32,64
941460,60,52,36,27,58
822785,62,70,30,29,72
881846,48,50,41,44,50
805484,51,62,48,37,54
804342,44,48,55,56,46
966187,38,48,54,63,41
874813,35,42,35,54,39
301506,33,36,41,59,36
799302,39,40,48,64,44
127485,,,60,,
34312,64,53,50,32,48
974792,61,55,38,31,51
822903,63,50,51,32,44
590700,53,55,61,64,55
865500,69,65,54,35,67
795275,62,55,38,35,64
1407640,55,49,28,34,55
889214,54,55,54,52,58
359080,51,53,48,43,56
72494,56,53,33,39,54
885694,47,46,50,58,50
1132986,59,46,37,35,55
795274,46,46,46,51,47
1088274,36,44,54,68,39
809024,43,53,51,67,53
606362,38,44,61,67,37
963012,34,43,70,79,39
1065365,40,41,54,73,42
905244,38,50,59,64,41
990408,,,72,,
35532,70,53,51,30,47
114497,61,44,46,34,40
823963,66,71,43,31,71
52061,67,67,48,38,69
1129401,58,63,48,44,59
335523,59,54,25,27,61
155633,61,54,44,48,62
1086252,44,53,40,45,48
1065975,44,57,36,47,48
1503702,51,57,58,46,62
982545,57,52,40,34,53
1137870,57,48,32,30,57
1184018,44,43,53,56,47
1002384,49,54,50,58,52
915162,36,40,56,72,39
1107405,39,43,51,65,34
122158,40,52,55,63,51
22986,35,47,59,69,42
886780,,,52,,
947337,73,54,41,23,48
889813,64,49,35,23,60
941541,55,55,44,41,59
944623,64,66,45,38,63
1153538,55,55,29,34,58
818016,60,64,35,39,69
1171313,47,45,40,49,46
996767,52,42,31,34,49
905245,48,47,28,41,55
930555,39,43,52,58,43
1046625,38,47,69,76,40
817679,35,44,63,71,39
881196,36,35,40,59,36
1091722,35,37,37,56,40
790756,,,62,,
169549,66,45,46,26,50
354508,77,54,56,24,53
312284,49,51,55,52,54
944637,59,56,33,29,67
1197055,61,67,48,42,59
1116629,58,58,33,32,56
1087008,58,55,33,39,53
804345,48,53,45,44,50
990579,52,47,26,31,53
794952,54,55,39,37,59
1022960,47,47,50,50,49
248437,36,46,57,70,43
990050,36,33,44,65,35
1161819,35,43,59,77,37
329997,41,52,40,46,47
892124,38,41,45,59,46
840519,,,45,,
759292,54,37,37,28,35
860051,62,45,48,33,42
836584,58,48,40,34,52
860641,56,57,45,37,59
51948,66,64,31,30,74
155636,47,42,54,54,43
1172770,53,53,27,30,53
787913,46,49,43,51,45
1083012,49,52,54,48,46
834177,35,41,74,81,39
845329,38,50,52,61,43
605802,39,40,53,65,42
846727,32,38,60,65,38
220705,,,47,,
255881,71,59,44,26,57
976104,74,60,57,34,54
926417,59,52,45,35,45
1147014,59,42,34,23,39
14942,51,58,59,54,60
354510,56,48,37,31,51
1005192,53,54,44,44,52
544168,61,57,35,30,61
975053,61,66,48,35,56
874569,51,56,32,36,52
1068525,56,53,36,42,55
1153540,54,42,19,25,56
940699,38,46,61,70,44
846744,42,46,49,57,45
286231,36,39,60,67,44
941187,47,47,35,48,54
359048,39,44,54,69,46
889794,38,46,58,74,36
343161,61,53,45,30,43
187431,58,56,36,36,60
939527,59,74,40,36,53
595164,51,62,43,41,52
167247,58,71,33,32,54
1108216,48,50,41,47,52
81239,47,53,46,44,46
82497,49,56,51,47,54
1006580,54,63,26,31,50
182025,35,48,54,65,41
386630,42,58,42,48,42
63766,36,49,49,61,41
39586,37,51,56,61,41
286153,42,49,50,61,53
1093049,36,50,46,47,41
106713,,,33,,
42987,62,63,47,29,48
300412,63,63,59,34,43
1047899,63,66,45,32,39
990140,51,56,34,34,53
829860,57,60,28,31,54
845121,59,62,39,28,51
856325,49,58,35,40,49
860157,57,69,36,32,54
1163869,56,64,36,37,52
1134523,54,59,33,38,47
1218042,46,54,40,38,45
855656,47,52,39,40,48
174911,37,52,42,57,44
1095659,32,41,37,56,34
1463504,39,52,42,57,46
1141425,36,48,48,56,39
312170,39,50,45,59,45
606608,47,59,36,48,53
248245,,,21,,
254789,63,60,48,28,41
902681,67,62,44,24,42
81058,50,56,32,36,51
252123,61,67,40,32,61
892625,55,71,28,37,52
209082,53,46,39,45,54
263505,49,55,37,39,49
137983,49,56,45,46,50
951985,46,46,50,60,47
120387,38,54,63,66,47
340557,41,50,46,52,46
352616,36,51,54,62,40
41021,35,50,57,65,41
808992,41,63,47,52,47
102982,,,46,,
539260,70,74,47,25,51
997341,49,56,48,44,53
877391,54,62,34,32,51
151131,60,65,39,33,54
559058,55,59,35,33,51
800106,54,65,31,34,55
558856,63,74,35,28,50
804272,47,47,40,46,49
889002,46,47,29,45,47
803173,37,48,51,59,44
546180,36,43,52,60,36
190417,,,39,,
189127,62,54,42,28,41
899022,61,54,42,27,40
984062,56,66,32,31,51
69234,59,67,44,40,62
889052,57,70,34,32,49
1197022,49,55,27,31,52
188117,51,58,37,40,46
858501,48,49,52,53,52
369708,47,54,44,44,43
551468,54,58,31,33,52
154406,33,45,44,59,42
930247,40,58,37,49,47
922557,40,46,41,50,45
937741,32,45,51,63,36
168749,35,41,56,74,34
369940,43,50,36,51,44
949605,35,47,49,58,39
34317,,,11,,
139278,,,32,,
133736,60,59,50,34,37
283839,55,55,39,34,53
796086,41,59,33,48,47
846353,36,43,45,52,39
307384,34,49,62,65,46
97011,34,42,55,69,36
1017840,42,62,31,44,45
846039,66,61,52,29,47
369540,44,45,42,47,42
588784,63,72,40,33,52
850792,47,53,31,34,50
186745,48,54,41,42,50
151960,48,52,35,53,50
881948,55,70,27,32,51
830728,46,52,45,45,48
881941,45,51,39,42,46
186913,33,46,56,68,38
886358,31,42,50,67,36
1087450,38,52,39,45,43
801925,45,64,43,50,44
149660,,,39,,
592556,59,52,39,28,39
43414,58,73,24,31,57
247115,48,50,45,42,49
801941,48,56,29,37,45
1171109,47,56,28,33,46
991551,54,73,23,31,55
827487,53,56,41,34,43
841253,51,48,38,43,52
282125,49,52,35,37,49
38574,33,45,56,63,39
848021,39,62,29,44,44
159773,38,52,34,45,44
195414,38,50,51,58,37
384260,37,45,49,62,37
189381,,,11,,
181829,60,53,45,29,39
293185,57,56,41,29,43
814301,50,58,30,32,48
920342,42,47,42,46,41
186747,53,64,40,39,54
50306,46,60,38,39,49
1010444,35,41,46,63,38
1013914,37,53,27,39,39
212832,,,34,,
805020,,,40,,
770285,54,58,43,38,58
149262,53,49,32,34,49
363778,57,66,31,31,54
789430,49,51,36,36,45
796163,48,59,31,35,47
898977,55,62,21,27,54
965032,35,45,53,63,41
134276,40,54,30,43,42
231224,40,56,32,39,46
905374,42,60,44,46,47
833660,35,50,47,50,41
879123,65,63,58,32,44
1000468,58,76,34,34,55
869940,55,64,34,31,55
90318,49,55,42,41,50
827777,45,50,42,46,45
224466,38,48,41,61,43
73557,35,49,50,57,38
216504,38,49,49,53,44
804844,41,56,34,44,47
51294,60,58,39,25,43
867520,49,50,40,39,51
324417,44,48,46,41,46
847257,39,54,42,40,43
801921,35,48,23,38,39
955104,44,53,33,36,42
941325,41,54,30,39,45
963157,34,42,48,63,33
93359,37,50,31,45,43
1022660,51,52,33,33,40
839640,44,48,29,34,44
845092,41,50,41,47,39
553494,47,55,27,32,53
180529,55,64,37,32,53
94548,56,64,23,21,42
67772,38,45,37,46,40
259701,40,57,25,36,45
844292,63,55,49,31,50
178743,67,49,58,39,43
791978,61,63,43,38,60
987566,58,44,47,28,44
356388,64,56,41,36,48
849339,53,57,59,57,60
962068,65,67,45,43,65
1022820,59,62,39,38,63
947923,59,58,44,41,56
1106662,53,54,39,41,52
793170,60,54,39,36,57
977825,52,57,57,54,55
23188,55,48,37,41,50
44848,39,43,48,62,47
55123,39,48,60,73,41
801411,36,44,57,76,37
880179,47,56,50,64,58
27247,43,45,45,57,46
794783,,,57,,
7298,,,50,,
980458,65,54,48,32,41
1085069,64,55,47,34,50
1383695,59,60,44,51,57
929009,54,55,31,30,56
860615,51,51,46,55,52
859741,38,43,42,62,40
1023786,53,52,44,43,51
345309,45,46,56,64,43
1099794,52,54,38,46,51
50412,38,43,56,70,39
907462,35,43,51,67,37
1014583,,,54,,
604928,65,59,56,41,44
978194,57,52,39,36,52
996734,62,60,38,33,54
21992,48,49,46,52,50
36270,49,53,54,60,54
31470,59,62,55,50,68
147634,57,57,33,33,46
856799,51,51,42,42,48
810536,52,57,54,56,52
792027,56,57,58,48,61
22633,56,53,49,45,50
998465,57,65,41,33,52
993101,43,53,48,63,53
143286,39,51,63,74,43
548286,37,47,49,61,38
851161,45,46,51,64,52
181621,37,44,47,62,43
138549,33,43,51,66,37
978728,,,54,,
338695,64,60,44,31,54
1116507,61,48,47,31,39
1065865,69,66,61,39,54
1021083,65,70,47,34,53
1173222,53,55,40,37,58
319307,56,58,54,47,65
801073,62,63,46,33,73
228348,35,54,53,59,44
22454,38,52,69,67,47
149592,35,40,34,53,42
933117,41,49,42,55,47
1425301,34,44,51,66,36
283219,40,48,45,58,47
149856,35,45,48,59,43
283217,33,49,62,74,43
920017,38,51,35,55,44
184679,,,44,,
29382,,,42,,
1086448,67,66,45,32,52
1106649,65,50,46,28,39
36077,66,61,49,41,69
1145695,46,54,42,44,48
793754,50,55,41,43,52
946959,48,52,55,62,48
328151,58,55,44,45,58
867530,41,48,55,71,44
1145703,42,48,41,59,46
856805,35,45,51,65,36
48097,35,50,52,64,38
339083,41,53,49,58,47
984582,,,58,,
956436,60,54,49,32,36
838643,64,59,44,30,41
846075,58,56,40,33,46
35631,64,69,56,37,46
1109969,57,61,37,44,51
962063,53,58,39,49,55
1185629,65,77,47,36,68
119675,55,60,38,37,57
1021081,48,54,39,47,49
1471126,33,45,54,67,37
911139,36,47,61,71,37
153309,42,55,53,61,49
1184134,37,48,51,65,41
860612,,,37,,
242174,60,46,45,34,43
1383715,65,53,38,21,49
227892,62,54,34,29,65
885863,60,56,45,39,58
1101887,55,50,37,37,51
932856,48,53,57,61,54
94627,58,51,37,38,52
280705,50,53,44,54,53
999120,51,49,48,50,49
1200442,39,54,49,57,43
49866,43,45,55,68,51
67761,45,49,52,60,56
1217910,34,43,50,63,40
228833,37,50,69,77,44
837153,,,54,,
981794,,,41,,
1082336,63,48,51,34,44
1086409,60,55,42,35,46
1030195,57,54,46,35,52
1018786,58,58,51,44,57
1001588,61,60,46,41,54
791929,54,56,53,52,60
1047911,56,60,40,39,59
1126773,48,51,49,52,51
833252,37,46,60,68,43
307508,40,49,53,61,50
936521,35,39,45,62,42
1484975,32,41,45,59,35
1022351,63,56,44,27,45
915325,53,49,46,49,55
876891,61,73,33,34,52
842537,54,62,32,34,53
838384,49,51,48,47,50
115740,46,44,38,45,48
101390,41,49,43,58,48
1463077,43,48,51,65,50
99170,33,43,62,72,35
7674,33,47,60,67,37
35638,37,44,37,56,40
982627,34,40,45,62,36
279521,64,59,38,30,51
876309,64,55,50,36,44
358824,58,53,48,41,47
815768,53,48,33,34,45
931035,48,52,49,50,49
143357,55,54,40,34,57
1019166,48,49,53,53,50
959875,44,45,45,56,44
1103229,34,49,49,55,40
936268,31,38,53,70,37
1047921,36,41,47,66,43
884851,34,43,60,78,36
859344,42,45,40,57,45
1093467,35,52,40,46,40
143361,39,44,40,58,46
192630,,,47,,
794659,68,54,44,32,43
1021274,65,53,43,26,50
281013,56,61,42,39,59
279513,57,61,52,48,65
1068286,57,56,42,48,59
1065166,46,54,47,55,45
1066141,54,70,30,32,50
36930,34,45,56,66,40
50390,38,49,63,73,42
823638,41,48,41,52,49
856160,36,48,59,67,42
859371,35,46,30,49,36
22596,,,37,,
911147,63,51,49,33,40
876303,60,58,41,36,54
861199,65,74,47,31,54
860148,56,49,44,38,54
1184117,54,53,47,42,51
1017655,51,54,43,47,61
930973,49,57,42,41,47
793164,55,50,52,51,51
918807,52,54,55,57,52
963025,55,49,46,40,49
109732,38,46,54,62,41
588374,33,42,50,65,34
963046,51,58,39,47,53
1046547,39,46,47,51,41
954733,34,45,51,64,41
1195743,,,49,,
861823,70,58,46,29,58
1021266,61,50,41,37,52
1014579,55,44,40,35,43
930445,59,52,46,44,55
1034241,57,48,46,31,35
825906,69,62,43,30,58
276367,43,48,45,57,50
846319,43,47,42,52,40
991039,43,43,53,62,43
878972,52,54,52,53,51
962060,48,45,32,42,47
7058,40,48,53,61,49
181901,37,39,35,50,44
856644,35,39,49,65,36
15375,37,47,61,68,42
36008,45,43,45,60,49
148314,63,57,56,45,53
1015627,65,60,45,37,54
143354,61,55,45,39,50
843494,53,51,38,42,46
69145,48,52,47,48,48
181615,50,49,32,41,52
1114134,53,54,32,32,50
152427,49,54,53,53,52
1021937,40,49,44,58,44
81451,37,49,57,61,43
147983,32,45,51,60,38
126774,67,55,53,31,41
962061,65,54,42,30,49
94796,57,52,53,49,53
578206,55,51,33,34,52
957137,61,60,37,26,55
1021269,45,47,47,52,45
978154,54,63,41,45,57
909621,52,54,31,33,48
1082752,43,56,33,38,44
989449,41,46,48,49,49
1050457,38,47,41,54,42
1468746,40,40,37,55,45
353810,34,46,60,68,39
859677,43,46,38,52,49
918897,33,43,53,63,39
904394,32,40,47,62,36
50433,,,49,,
47752,,,47,,
877347,59,59,41,38,49
963022,60,51,51,34,41
947093,61,69,30,25,44
1084043,60,61,49,33,40
1090862,63,53,58,28,40
809297,62,64,46,30,54
881952,57,53,37,33,47
1198992,53,63,36,43,57
1014585,58,71,33,34,66
893454,54,63,33,33,58
1383720,48,56,42,50,54
925209,35,44,61,74,36
1161918,38,52,59,66,45
67578,,,39,,
146970,62,50,52,37,40
330065,62,51,44,34,47
1020416,66,44,57,41,44
964307,57,49,36,38,49
925905,45,46,46,57,42
873322,48,49,46,48,50
817987,36,48,63,73,42
148354,36,46,61,71,40
873061,,,57,,
48240,69,56,59,33,55
335047,64,55,50,38,55
905350,62,56,42,31,48
901742,58,52,47,35,47
387062,49,51,59,60,50
109352,49,49,57,60,45
925944,58,53,39,40,50
109351,51,53,55,61,55
313896,50,46,33,37,45
910637,34,44,59,78,38
48411,42,52,58,71,50
790962,50,62,57,65,65
155787,39,51,66,64,47
489178,45,47,46,57,48
823565,35,40,56,75,37
309456,34,42,47,66,37
873064,,,64,,
790976,70,56,58,36,56
604166,68,60,49,34,50
823980,58,55,39,38,54
974286,57,61,38,46,63
871884,53,47,53,53,45
151075,48,45,33,44,45
945291,56,58,41,46,60
112321,50,53,46,50,47
1020073,48,41,29,41,46
155790,38,42,54,69,37
976200,34,44,56,71,39
387676,41,51,39,57,48
1650455,45,44,36,58,43
1100230,,,50,,
793187,60,42,39,24,52
991872,65,47,42,27,47
48437,68,61,57,41,59
869866,56,49,24,26,44
1126245,52,48,46,42,42
878543,53,51,35,43,45
1030212,58,48,45,37,51
1105033,58,66,31,32,56
801830,48,55,43,49,50
875906,59,57,45,41,58
926823,50,51,47,54,47
358958,49,50,61,66,49
24084,50,45,34,37,46
1002500,36,40,55,73,41
362886,35,43,56,72,35
315930,37,45,58,72,38
976342,39,50,30,53,45
790985,35,43,53,69,36
1016793,,,58,,
576002,67,50,53,29,42
353742,60,47,41,30,46
978146,54,49,37,38,42
34853,51,56,52,43,55
808785,65,63,38,31,65
829764,64,64,44,42,67
135651,55,50,36,41,52
109151,47,47,41,49,46
840030,55,52,43,48,52
147112,48,44,40,42,43
1020414,35,42,56,73,37
1009824,46,48,49,61,48
48345,37,42,44,63,41
926457,33,45,55,72,36
873014,37,44,48,63,42
48353,,,57,,
243473,67,60,46,25,45
791253,54,48,30,32,49
1048550,66,52,41,25,51
1154637,56,53,50,52,59
1016965,58,52,40,35,50
1046711,54,48,41,39,47
1385305,55,57,32,37,50
313918,52,49,40,45,56
387038,44,42,43,50,44
1488964,48,42,39,40,39
48457,44,44,49,55,47
869864,48,53,49,59,50
34639,38,42,44,59,41
939400,43,52,39,61,50
797335,37,43,55,79,38
24292,34,44,46,59,39
831952,36,46,58,68,39
1028236,45,53,43,61,57
790984,41,44,39,57,47
1002358,,,45,,
38961,60,48,53,41,40
981073,67,61,47,36,57
1106542,56,50,38,32,37
932395,46,43,40,54,40
873317,49,41,35,40,47
794767,51,54,49,51,53
872072,45,43,39,52,45
313842,56,52,39,34,47
1485923,48,44,48,44,44
832827,43,45,45,59,46
243725,35,39,57,76,33
888462,36,43,60,73,39
218768,33,43,50,69,36
831853,46,53,36,51,51
834080,35,42,54,72,34
1027867,,,51,,
97060,63,48,44,29,44
965226,71,53,57,34,50
873216,68,61,54,45,67
232910,63,61,44,40,56
122685,63,49,48,39,50
791402,63,49,57,40,49
925833,55,59,46,52,61
873043,53,52,47,45,55
1184594,45,47,48,61,47
795815,51,53,38,56,53
224022,37,46,63,76,41
976199,37,40,53,72,33
147121,40,47,55,67,45
978279,51,59,46,58,54
831923,,,49,,
155825,63,52,40,27,57
814724,68,53,54,32,46
991209,60,46,35,31,51
24152,62,52,48,34,41
309728,62,46,45,34,44
882205,57,63,33,37,56
1034816,51,52,50,57,51
319309,55,61,57,48,66
358980,54,55,38,46,51
1029055,48,49,35,46,50
387346,47,43,42,45,46
994614,50,46,30,36,52
1172488,48,43,37,43,49
48335,37,44,50,67,44
149737,35,46,50,64,37
1020466,36,37,44,64,42
863968,42,44,34,44,47
1101107,36,47,58,67,41
24281,,,62,,
1125656,65,44,47,28,47
1016964,64,50,53,33,50
1028308,56,56,38,37,49
1027863,56,56,52,52,55
832780,52,55,35,51,53
1098958,33,36,48,65,30
242205,,,54,,
981074,62,44,49,31,46
307332,60,49,47,28,40
831844,58,45,42,33,41
795034,68,68,51,36,73
981064,49,53,49,52,50
1171910,40,37,40,51,38
387390,51,45,36,32,43
926509,51,50,41,48,48
985022,51,50,35,41,52
794888,51,52,47,47,54
796603,43,44,48,60,48
841647,34,43,50,67,36
1500627,40,43,40,66,46
213854,35,41,46,64,36
831872,42,51,44,63,48
155785,36,42,44,56,41
1020408,,,46,,
320495,67,51,51,30,47
945290,64,58,42,35,57
244289,64,51,51,38,40
831826,60,54,49,39,55
840420,65,45,54,36,47
109626,60,51,42,36,47
387374,49,48,53,59,47
831851,53,59,40,44,48
206634,49,52,35,50,55
831960,46,47,42,50,45
873028,42,43,45,60,41
987353,49,50,30,40,51
1025769,36,46,57,73,38
314034,39,46,43,58,41
982363,37,46,40,64,38
873034,35,40,44,62,39
24693,,,51,,
795017,69,55,51,29,47
1019705,69,68,44,32,67
792070,56,43,34,32,46
146089,57,49,34,34,43
1028331,56,53,39,41,48
243413,64,60,40,34,61
387260,57,51,46,43,53
34798,64,59,42,37,64
1172503,49,57,45,57,50
873321,49,52,42,46,49
73122,52,52,38,36,57
155813,45,43,40,48,42
255201,38,45,61,73,43
152021,42,49,53,63,48
873037,43,47,42,63,48
945325,34,45,53,67,37
926510,36,43,45,65,38
1184093,38,44,40,56,44
798293,,,53,,
138288,62,44,40,32,44
992161,61,47,42,36,46
1104930,61,51,44,33,44
1007952,50,56,49,46,55
1048155,54,59,28,37,55
1117432,53,51,35,38,51
345815,50,52,40,42,52
793140,33,44,48,65,36
1028962,40,45,41,62,42
794593,40,50,40,59,45
313994,38,51,52,64,43
881124,,,53,,
3530,62,52,46,36,43
1089111,61,48,42,25,38
19265,63,60,50,37,55
869630,65,55,49,32,52
1021010,57,57,45,41,52
1382299,63,48,45,27,46
833226,50,45,41,47,47
932007,61,63,49,45,66
1101156,48,53,55,58,47
943044,47,57,45,48,53
1020071,52,54,48,48,56
1020082,54,55,43,45,58
1144143,35,41,54,69,38
795221,40,44,47,60,41
795190,33,39,53,71,35
1172473,39,47,49,65,42
832976,37,44,51,71,39
38621,,,41,,
880169,63,48,46,33,42
886653,69,49,49,33,45
974329,53,51,38,47,49
931751,46,51,47,54,42
832978,52,50,41,48,56
905346,47,43,24,41,44
155823,45,43,23,40,44
867891,34,40,52,73,36
794056,46,49,29,48,53
1397623,38,48,47,64,36
1063159,34,42,56,72,35
24201,,,49,,
1097536,68,54,50,28,47
1105106,60,66,32,36,54
814174,54,45,44,38,42
606946,53,54,40,40,50
791401,52,49,37,42,47
1124856,53,51,47,53,57
831854,52,55,36,43,57
148362,51,44,28,30,48
351570,44,47,39,49,43
939399,33,35,55,77,36
976203,32,37,42,53,31
1149760,40,45,39,53,44
1173287,44,47,32,45,48
930901,34,43,49,70,34
974292,,,58,,
925790,63,53,53,33,44
877897,68,56,50,36,58
303896,65,53,48,35,41
1028306,51,50,51,53,51
929606,45,47,56,58,45
48342,48,51,47,56,53
905349,45,46,41,48,46
925827,55,54,43,40,54
882615,48,42,49,52,48
932384,43,45,50,61,48
1026480,34,44,52,71,37
873325,36,42,48,65,37
1173281,42,47,37,49,41
309432,,,47,,
991008,61,49,54,33,46
1171900,60,47,46,36,43
218782,62,55,42,36,54
981067,49,49,53,65,47
1002356,47,49,39,49,49
1101699,50,48,26,31,51
1101698,51,51,30,38,49
905348,47,44,44,53,45
116646,48,45,38,49,51
925903,48,49,32,47,45
873391,47,49,39,52,56
791274,34,43,60,74,36
224036,47,52,46,54,52
109178,45,52,48,55,49
34765,34,38,54,67,37
227596,35,43,49,64,39
940057,,,44,,
832265,62,57,50,35,55
155829,58,49,37,20,43
982580,62,62,42,31,54
914771,59,49,47,38,39
147129,55,50,46,39,47
147049,62,55,48,37,51
873022,47,49,32,44,46
387386,60,59,44,37,52
218770,49,49,37,47,51
34632,46,48,54,62,44
1126255,49,47,35,42,49
1028345,35,43,49,69,36
905354,45,52,37,47,50
932386,38,47,48,61,42
974297,35,45,39,58,39
24479,,,44,,
972502,62,49,50,34,42
1019266,63,46,48,31,46
147128,45,50,51,53,48
982306,56,50,41,44,50
920010,57,51,43,45,50
792157,53,47,34,42,50
150397,53,59,55,57,61
822935,43,46,44,54,39
38639,49,56,43,49,53
116099,55,55,44,50,58
869675,55,54,36,40,52
832477,47,47,44,54,49
358306,41,43,43,58,44
794329,45,41,34,44,43
988248,47,51,38,43,50
1101402,51,48,41,44,42
109232,35,47,57,64,43
537286,42,50,48,58,50
213862,34,43,50,62,39
243967,34,44,52,64,41
832112,33,45,50,70,39
825502,,,47,,
1102531,62,50,47,32,42
876571,60,49,48,37,44
1090643,60,50,46,38,42
1843340,63,58,36,33,44
1109512,49,56,52,57,51
1000233,53,54,40,43,48
1026227,55,47,40,38,42
832475,50,52,44,51,53
160853,57,55,42,41,52
222282,50,44,33,42,46
881303,47,55,48,52,49
880110,44,49,53,65,48
792015,33,44,48,65,36
38631,35,44,47,60,42
1102548,34,45,50,70,37
1104650,45,47,49,61,45
1025764,,,46,,
1109112,62,49,43,32,40
832404,59,45,48,35,38
974182,57,50,42,39,46
1026226,61,46,43,31,43
1026073,53,48,37,38,42
1026213,63,54,44,34,47
1026092,57,49,38,31,43
932316,63,59,46,43,60
1009475,54,46,37,35,49
1025916,60,55,44,42,56
902942,45,50,56,56,48
1103514,39,47,49,60,42
1015161,57,53,36,39,50
1009476,53,54,48,48,54
1025900,42,43,40,53,40
1019288,53,49,39,43,47
832401,48,49,49,56,46
1028623,47,47,50,60,47
1014278,48,47,46,49,47
1102546,46,49,43,50,49
941294,57,58,40,41,52
1026149,56,53,43,41,52
988245,49,50,40,49,48
1130591,35,45,46,64,43
822542,38,43,38,57,45
849782,33,42,48,68,35
